Domain Name,Domain Type,Agency,City,State,Status
NORTHBOROUGH-MA.GOV,City,Non-Federal Agency,Northborough,MA,ACTIVE
NORTHBROOKIL.GOV,City,Non-Federal Agency,Northbrook,IL,ACTIVE
NORTHBRUNSWICKNJ.GOV,City,Non-Federal Agency,North Brunswick,NJ,ACTIVE
NORTHCANTONOHIO.GOV,City,Non-Federal Agency,North Canton,OH,ACTIVE
NORTHFIELD-VT.GOV,City,Non-Federal Agency,Northfield,VT,ACTIVE
NORTHFIELDMA.GOV,City,Non-Federal Agency,Northfield,MA,ACTIVE
NORTHFIELDMI.GOV,City,Non-Federal Agency,Whitmore Lake,MI,ACTIVE
NORTHFIELDVILLAGE-OH.GOV,City,Non-Federal Agency,NORTHFIELD,OH,ACTIVE
NORTHHAMPTON-NH.GOV,City,Non-Federal Agency,North Hampton,NH,ACTIVE
NORTHHAVEN-CT.GOV,City,Non-Federal Agency,North Haven,CT,ACTIVE
NORTHHEMPSTEADNY.GOV,City,Non-Federal Agency,MANHASSET,NY,ACTIVE
NORTHLEBANONTWPPA.GOV,City,Non-Federal Agency,Lebanon,PA,ACTIVE
NORTHPORTNY.GOV,City,Non-Federal Agency,Northport,NY,ACTIVE
NORTHPROVIDENCERI.GOV,City,Non-Federal Agency,North Providence,RI,ACTIVE
NORTHREADINGMA.GOV,City,Non-Federal Agency,North Reading,MA,ACTIVE
NORTHSIOUXCITY-SD.GOV,City,Non-Federal Agency,N. Sioux City,SD,ACTIVE
NORTHSTONINGTONCT.GOV,City,Non-Federal Agency,North Stonington,CT,ACTIVE
NORTHUNIONTOWNSHIP-PA.GOV,City,Non-Federal Agency,Lemont Furnace,PA,ACTIVE
NORTHVERNON-IN.GOV,City,Non-Federal Agency,North Vernon,IN,ACTIVE
NORTONVA.GOV,City,Non-Federal Agency,Norton,VA,ACTIVE
NORWALKCA.GOV,City,Non-Federal Agency,Norwalk,CA,ACTIVE
NORWAYMI.GOV,City,Non-Federal Agency,Norway,MI,ACTIVE
NORWOOD-MA.GOV,City,Non-Federal Agency,Norwood,MA,ACTIVE
NORWOODMA.GOV,City,Non-Federal Agency,Norwood,MA,ACTIVE
NOTTINGHAM-NH.GOV,City,Non-Federal Agency,Nottingham,NH,ACTIVE
NOWATAOK.GOV,City,Non-Federal Agency,Nowata,OK,ACTIVE
NSIDFL.GOV,City,Non-Federal Agency,Coral Springs,FL,ACTIVE
NYACK-NY.GOV,City,Non-Federal Agency,Nyack,NY,ACTIVE
NYC-NY.GOV,City,Non-Federal Agency,Brooklyn,NY,ACTIVE
NYC.GOV,City,Non-Federal Agency,Brooklyn,NY,ACTIVE
OAK-BROOK-IL.GOV,City,Non-Federal Agency,OAK BROOK,IL,ACTIVE
OAKBLUFFSMA.GOV,City,Non-Federal Agency,Oak Bluffs,MA,ACTIVE
OAKHAM-MA.GOV,City,Non-Federal Agency,Oakham,MA,ACTIVE
OAKLAND-ME.GOV,City,Non-Federal Agency,Oakland,ME,ACTIVE
OAKLANDCA.GOV,City,Non-Federal Agency,Oakland,CA,ACTIVE
OAKLANDPARKFL.GOV,City,Non-Federal Agency,Oakland Park,FL,ACTIVE
OAKLAWN-IL.GOV,City,Non-Federal Agency,OAK LAWN,IL,ACTIVE
OAKPARKMI.GOV,City,Non-Federal Agency,Oak Park,MI,ACTIVE
OAKRIDGETN.GOV,City,Non-Federal Agency,"Oak Ridge, TN 37830 United States",TN,ACTIVE
OAKWOODOHIO.GOV,City,Non-Federal Agency,Oakwood,OH,ACTIVE
OBERLINKANSAS.GOV,City,Non-Federal Agency,Oberlin,KS,ACTIVE
OCCOQUANVA.GOV,City,Non-Federal Agency,Occoquan,VA,ACTIVE
OCEANAWV.GOV,City,Non-Federal Agency,Oceana,WV,ACTIVE
OCEANCITYMD.GOV,City,Non-Federal Agency,Ocean City ,MD,ACTIVE
OCEANGATE-NJ.GOV,City,Non-Federal Agency,Ocean Gate,NJ,ACTIVE
OCEANSPRINGS-MS.GOV,City,Non-Federal Agency,Ocean Springs,MS,ACTIVE
OCONOMOWOC-WI.GOV,City,Non-Federal Agency,Oconomowoc,WI,ACTIVE
ODESSA-TX.GOV,City,Non-Federal Agency,Odessa,TX,ACTIVE
OGALLALA-NE.GOV,City,Non-Federal Agency,Ogallala,NE,ACTIVE
OGDEN-KS.GOV,City,Non-Federal Agency,Ogden ,KS,ACTIVE
OLDLYME-CT.GOV,City,Non-Federal Agency,Old Lyme,CT,ACTIVE
OLDSAYBROOKCT.GOV,City,Non-Federal Agency,Old Saybrook,CT,ACTIVE
OLIVERSPRINGS-TN.GOV,City,Non-Federal Agency,Oliver Springs,TN,ACTIVE
OLYMPIA-WA.GOV,City,Non-Federal Agency,Olympia,WA,ACTIVE
OLYMPIAWA.GOV,City,Non-Federal Agency,Olympia,WA,ACTIVE
OMAHA-NE.GOV,City,Non-Federal Agency,Omaha,NE,ACTIVE
ONTARIOCA.GOV,City,Non-Federal Agency,Ontario,CA,ACTIVE
OPALOCKAFL.GOV,City,Non-Federal Agency,OPALOCKA,FL,ACTIVE
OPELIKA-AL.GOV,City,Non-Federal Agency,Opelika,AL,ACTIVE
ORANGE-CT.GOV,City,Non-Federal Agency,Orange,CT,ACTIVE
ORLANDOFL.GOV,City,Non-Federal Agency,Orlando,FL,ACTIVE
ORMONDBEACH-FL.GOV,City,Non-Federal Agency,Ormond Beach,FL,ACTIVE
ORONOCOTOWNSHIP-MN.GOV,City,Non-Federal Agency,Oronoco,MN,ACTIVE
OROVALLEYAZ.GOV,City,Non-Federal Agency,Oro Valley,AZ,ACTIVE
OSAGEBEACH-MO.GOV,City,Non-Federal Agency,OSAGE BEACH,MO,ACTIVE
OSCODATOWNSHIPMI.GOV,City,Non-Federal Agency,Oscoda,MI,ACTIVE
OTAYWATER.GOV,City,Non-Federal Agency,Spring Valley,CA,ACTIVE
OTHELLOWA.GOV,City,Non-Federal Agency,Othello,WA,ACTIVE
OTISFIELDME.GOV,City,Non-Federal Agency,OTISFIELD,ME,ACTIVE
OTTAWAKS.GOV,City,Non-Federal Agency,Ottawa,KS,ACTIVE
OXFORD-CT.GOV,City,Non-Federal Agency,Oxford,CT,ACTIVE
OYSTERBAY-NY.GOV,City,Non-Federal Agency,Oyster Bay,NY,ACTIVE
PACIFICWA.GOV,City,Non-Federal Agency,Pacific,WA,ACTIVE
PADUCAHKY.GOV,City,Non-Federal Agency,Paducah,KY,ACTIVE
PAGEAZ.GOV,City,Non-Federal Agency,Page,AZ,ACTIVE
PALATKA-FL.GOV,City,Non-Federal Agency,Palatka,FL,ACTIVE
PALMETTOBAY-FL.GOV,City,Non-Federal Agency,Palmetto Bay,FL,ACTIVE
PALMSPRINGS-CA.GOV,City,Non-Federal Agency,Palm Springs,CA,ACTIVE
PALMSPRINGSCA.GOV,City,Non-Federal Agency,Palm Springs,CA,ACTIVE
PALOALTO-CA.GOV,City,Non-Federal Agency,Palo Alto,CA,ACTIVE
PALOSHILLS-IL.GOV,City,Non-Federal Agency,Palos Hills,IL,ACTIVE
PANORAMAVILLAGETX.GOV,City,Non-Federal Agency,Panorama Village,TX,ACTIVE
PARADISEVALLEYAZ.GOV,City,Non-Federal Agency,Paradise Valley,AZ,ACTIVE
PARISTEXAS.GOV,City,Non-Federal Agency,Paris,TX,ACTIVE
PARISTN.GOV,City,Non-Federal Agency,Paris,TN,ACTIVE
PARKERSBURGWV.GOV,City,Non-Federal Agency,Parkersburg,WV,ACTIVE
PARKVILLEMO.GOV,City,Non-Federal Agency,Parkville,MO,ACTIVE
PARMAHEIGHTSOH.GOV,City,Non-Federal Agency,Parma Heights,OH,ACTIVE
PASADENACA.GOV,City,Non-Federal Agency,Pasadena,CA,ACTIVE
PASADENATX.GOV,City,Non-Federal Agency,Pasadena,TX,ACTIVE
PASCO-WA.GOV,City,Non-Federal Agency,Pasco,WA,ACTIVE
PATAGONIA-AZ.GOV,City,Non-Federal Agency,Patagonia,AZ,ACTIVE
PATERSONNJ.GOV,City,Non-Federal Agency,Paterson,NJ,ACTIVE
PAWLING-NY.GOV,City,Non-Federal Agency,Pawling,NY,ACTIVE
PAWNEEROCK-KS.GOV,City,Non-Federal Agency,Pawnee Rock,KS,ACTIVE
PAXTONFL.GOV,City,Non-Federal Agency,Laurel Hill,FL,ACTIVE
PAYSONAZ.GOV,City,Non-Federal Agency,Payson,AZ,ACTIVE
PEABODY-MA.GOV,City,Non-Federal Agency,Peabody,MA,ACTIVE
PEABODYMA.GOV,City,Non-Federal Agency,PEABODY,MA,ACTIVE
PEARLANDTX.GOV,City,Non-Federal Agency,Pearland,TX,ACTIVE
PECOSTX.GOV,City,Non-Federal Agency,Pecos,TX,ACTIVE
PEMBROKE-MA.GOV,City,Non-Federal Agency,Pembroke,MA,ACTIVE
PEORIAAZ.GOV,City,Non-Federal Agency,Peoria,AZ,ACTIVE
PEORIAHEIGHTS-IL.GOV,City,Non-Federal Agency,Peoria Heights,IL,ACTIVE
PEQUOTLAKES-MN.GOV,City,Non-Federal Agency,Pequot Lakes,MN,ACTIVE
PERMITTINGROGERSAR.GOV,City,Non-Federal Agency,Rogers,AR,ACTIVE
PERRY-WI.GOV,City,Non-Federal Agency,Mount Horeb,WI,ACTIVE
PERRYTOWNSHIP-IN.GOV,City,Non-Federal Agency,Indianapolis,IN,ACTIVE
PETERBOROUGHNH.GOV,City,Non-Federal Agency,Peterborough,NH,ACTIVE
PETERSBURGAK.GOV,City,Non-Federal Agency,Petersburg,AK,ACTIVE
PETERSBURGVA.GOV,City,Non-Federal Agency,Petersburg,VA,ACTIVE
PFLUGERVILLETX.GOV,City,Non-Federal Agency,Pflugerville,TX,ACTIVE
PHARR-TX.GOV,City,Non-Federal Agency,Pharr,TX,ACTIVE
PHILA.GOV,City,Non-Federal Agency,Philadelphia,PA,ACTIVE
PHILIPSBURGMT.GOV,City,Non-Federal Agency,Philipsburg,MT,ACTIVE
PHILLIPSTON-MA.GOV,City,Non-Federal Agency,Phillipston,MA,ACTIVE
PHOENIX.GOV,City,Non-Federal Agency,Phoenix,AZ,ACTIVE
PHOENIXOREGON.GOV,City,Non-Federal Agency,Phoenix,OR,ACTIVE
PIEDMONT-OK.GOV,City,Non-Federal Agency,PIEDMONT,OK,ACTIVE
PIERMONT-NY.GOV,City,Non-Federal Agency,Piermont,NY,ACTIVE
PIKEVILLEKY.GOV,City,Non-Federal Agency,Pikeville,KY,ACTIVE
PILOTPOINTAK.GOV,City,Non-Federal Agency,Pilot Point,AK,ACTIVE
PINEBLUFFSWY.GOV,City,Non-Federal Agency,Pine Bluffs,WY,ACTIVE
PINEHURSTNC.GOV,City,Non-Federal Agency,Pinehurst,NC,ACTIVE
PINEPLAINS-NY.GOV,City,Non-Federal Agency,Pine Plains,NY,ACTIVE
PINETOPLAKESIDEAZ.GOV,City,Non-Federal Agency,LAKESIDE,AZ,ACTIVE
PINEVILLENC.GOV,City,Non-Federal Agency,Pineville,NC,ACTIVE
PITTSBORONC.GOV,City,Non-Federal Agency,Pittsboro,NC,ACTIVE
PITTSBURGCA.GOV,City,Non-Federal Agency,PITTSBURG,CA,ACTIVE
PITTSBURGHPA.GOV,City,Non-Federal Agency,Pittsburgh,PA,ACTIVE
PITTSFIELD-MI.GOV,City,Non-Federal Agency,Ann Arbor,MI,ACTIVE
PITTSFIELDNH.GOV,City,Non-Federal Agency,Pittsfield,NH,ACTIVE
PLAINFIELDNJ.GOV,City,Non-Federal Agency,Plainfield,NJ,ACTIVE
PLANDOMEHEIGHTS-NY.GOV,City,Non-Federal Agency,Manhasset,NY,ACTIVE
PLANO.GOV,City,Non-Federal Agency,Plano,TX,ACTIVE
PLATTSBURG-MO.GOV,City,Non-Federal Agency,Plattsburg,MO,ACTIVE
PLEASANTONCA.GOV,City,Non-Federal Agency,Pleasanton,CA,ACTIVE
PLEASANTONTX.GOV,City,Non-Federal Agency,Pleasanton,TX,ACTIVE
PLEASANTPRAIRIE-WI.GOV,City,Non-Federal Agency,Pleasant Prairie,WI,ACTIVE
PLEASANTPRAIRIEWI.GOV,City,Non-Federal Agency,Pleasant Prairie,WI,ACTIVE
PLEASANTVALLEY-NY.GOV,City,Non-Federal Agency,Pleasant Valley,NY,ACTIVE
PLEASANTVILLE-NY.GOV,City,Non-Federal Agency,Pleasantville,NY,ACTIVE
PLOVERWI.GOV,City,Non-Federal Agency,Plover,WI,ACTIVE
PLUMSTEAD.GOV,City,Non-Federal Agency,Plumsteadville,PA,ACTIVE
PLYMOUTH-MA.GOV,City,Non-Federal Agency,Plymouth,MA,ACTIVE
PLYMOUTHMN.GOV,City,Non-Federal Agency,Plymouth,MN,ACTIVE
POCOMOKEMD.GOV,City,Non-Federal Agency,Pocomoke City,MD,ACTIVE
POCONOPA.GOV,City,Non-Federal Agency,Tannersville,PA,ACTIVE
POLKCITYIA.GOV,City,Non-Federal Agency,Polk City,IA,ACTIVE
POMFRETCT.GOV,City,Non-Federal Agency,Pomfret Center,CT,ACTIVE
POMPANOBEACHFL.GOV,City,Non-Federal Agency,Pompano Beach,FL,ACTIVE
POMPEY-NY.GOV,City,Non-Federal Agency,MANLIUS,NY,ACTIVE
PONCACITYOK.GOV,City,Non-Federal Agency,Ponca City,OK,ACTIVE
POOLER-GA.GOV,City,Non-Federal Agency,Pooler,GA,ACTIVE
POOLESVILLEMD.GOV,City,Non-Federal Agency,Poolesville,MD,ACTIVE
POPLARBLUFF-MO.GOV,City,Non-Federal Agency,Poplar Bluff,MO,ACTIVE
POPLARVILLEMS.GOV,City,Non-Federal Agency,Poplarvile,MS,ACTIVE
POQUOSON-VA.GOV,City,Non-Federal Agency,Poquioson,VA,ACTIVE
PORTAGE-MI.GOV,City,Non-Federal Agency,Portage,MI,ACTIVE
PORTAGEMI.GOV,City,Non-Federal Agency,Portage,MI,ACTIVE
PORTAGEWI.GOV,City,Non-Federal Agency,Portage,WI,ACTIVE
PORTALESNM.GOV,City,Non-Federal Agency,Portales,NM,ACTIVE
PORTARTHURTX.GOV,City,Non-Federal Agency,Port Arthur,TX,ACTIVE
PORTCLINTON-OH.GOV,City,Non-Federal Agency,Port Clinton,OH,ACTIVE
PORTERVILLE-CA.GOV,City,Non-Federal Agency,Porterville,CA,ACTIVE
PORTERVILLECA.GOV,City,Non-Federal Agency,Porterville,CA,ACTIVE
PORTLANDMAINE.GOV,City,Non-Federal Agency,Portland,ME,ACTIVE
PORTLANDOREGON.GOV,City,Non-Federal Agency,Portland,OR,ACTIVE
PORTLANDTX.GOV,City,Non-Federal Agency,Portland,TX,ACTIVE
PORTSMOUTHVA.GOV,City,Non-Federal Agency,Portsmouth,VA,ACTIVE
PORTSMOUTHVIRGINIA.GOV,City,Non-Federal Agency,Portsmouth,VA,ACTIVE
POTTERTWP-PA.GOV,City,Non-Federal Agency,Monaca,PA,ACTIVE
POWHATANVA.GOV,City,Non-Federal Agency,Powhatan,VA,ACTIVE
POYNETTE-WI.GOV,City,Non-Federal Agency,Poynette,WI,ACTIVE
PRAIRIEDUCHIEN-WI.GOV,City,Non-Federal Agency,Prairie du Chien,WI,ACTIVE
PRAIRIEVIEWTEXAS.GOV,City,Non-Federal Agency,Prairie View,TX,ACTIVE
PRATTVILLE-AL.GOV,City,Non-Federal Agency,Prattville,AL,ACTIVE
PRATTVILLEAL.GOV,City,Non-Federal Agency,Prattville,AL,ACTIVE
PRESCOTT-AZ.GOV,City,Non-Federal Agency,Prescott,AZ,ACTIVE
PRESCOTTVALLEY-AZ.GOV,City,Non-Federal Agency,Prescott Valley,AZ,ACTIVE
PRESQUEISLEMAINE.GOV,City,Non-Federal Agency,Presque Isle,ME,ACTIVE
PRIESTRIVER-ID.GOV,City,Non-Federal Agency,Priest River,ID,ACTIVE
PRINCETONNJ.GOV,City,Non-Federal Agency,Princeton,NJ,ACTIVE
PRINCETONTX.GOV,City,Non-Federal Agency,Princeton,TX,ACTIVE
PRINCETONWV.GOV,City,Non-Federal Agency,Princeton,WV,ACTIVE
PROCTORMN.GOV,City,Non-Federal Agency,Proctor,MN,ACTIVE
PROSPERTX.GOV,City,Non-Federal Agency,Prosper,TX,ACTIVE
PROVIDENCERI.GOV,City,Non-Federal Agency,Providence,RI,ACTIVE
PULLMAN-WA.GOV,City,Non-Federal Agency,Pullman,WA,ACTIVE
PURCELLVILLEVA.GOV,City,Non-Federal Agency,Purcellville,VA,ACTIVE
QUAKERTOWN-PA.GOV,City,Non-Federal Agency,Quakertown,PA,ACTIVE
QUINCYIL.GOV,City,Non-Federal Agency,Quincy,IL,ACTIVE
QUINCYMA.GOV,City,Non-Federal Agency,Quincy,MA,ACTIVE
RADFORDVA.GOV,City,Non-Federal Agency,Radford,VA,ACTIVE
RALEIGHNC.GOV,City,Non-Federal Agency,Raleigh,NC,ACTIVE
RAMAPO-NY.GOV,City,Non-Federal Agency,Suffern,NY,ACTIVE
RANCHOMIRAGECA.GOV,City,Non-Federal Agency,Rancho Mirage,CA,ACTIVE
RANDOLPH-MA.GOV,City,Non-Federal Agency,Randolph,MA,ACTIVE
RANDOLPHTOWNSHIPOHIO.GOV,City,Non-Federal Agency,Randolph,OH,ACTIVE
RANGELY-CO.GOV,City,Non-Federal Agency,Rangely,CO,ACTIVE
RANGELYCO.GOV,City,Non-Federal Agency,Rangely,CO,ACTIVE
RATONNM.GOV,City,Non-Federal Agency,Raton,NM,ACTIVE
RAYCITYGA.GOV,City,Non-Federal Agency,Ray City,GA,ACTIVE
RAYMONDNH.GOV,City,Non-Federal Agency,Raymond,NH,ACTIVE
READINGMA.GOV,City,Non-Federal Agency,READING,MA,ACTIVE
READINGPA.GOV,City,Non-Federal Agency,Reading,PA,ACTIVE
READYHOUSTONTX.GOV,City,Non-Federal Agency,Houston,TX,ACTIVE
READYSOUTHTEXAS.GOV,City,Non-Federal Agency,San Antonio,TX,ACTIVE
READYWESTLINNOR.GOV,City,Non-Federal Agency,West Linn,OR,ACTIVE
REDBANKTN.GOV,City,Non-Federal Agency,Red Bank,TN,ACTIVE
REDBAY-AL.GOV,City,Non-Federal Agency,Red Bay,AL,ACTIVE
REDDING-CA.GOV,City,Non-Federal Agency,Redding,CA,ACTIVE
REDMOND.GOV,City,Non-Federal Agency,Redmond,WA,ACTIVE
REEDSBURGWI.GOV,City,Non-Federal Agency,Reedsburg,WI,ACTIVE
REIDSVILLENC.GOV,City,Non-Federal Agency,Reidsville,NC,ACTIVE
REMINGTON-VA.GOV,City,Non-Federal Agency,Remington,VA,ACTIVE
RENO.GOV,City,Non-Federal Agency,Reno,NV,ACTIVE
RENONV.GOV,City,Non-Federal Agency,Reno,NV,ACTIVE
RENSSELAERNY.GOV,City,Non-Federal Agency,Rensselaer,NY,ACTIVE
RENTONWA.GOV,City,Non-Federal Agency,Renton,WA,ACTIVE
RHEACOUNTYTN.GOV,City,Non-Federal Agency,Dayton,TN,ACTIVE
RHINEBECK-NY.GOV,City,Non-Federal Agency,Rhinebeck,NY,ACTIVE
RHINEBECKNY.GOV,City,Non-Federal Agency,Rhinebeck,NY,ACTIVE
RIALTOCA.GOV,City,Non-Federal Agency,Rialto,CA,ACTIVE
RICETX.GOV,City,Non-Federal Agency,Rice,TX,ACTIVE
RICHFIELDWI.GOV,City,Non-Federal Agency,Hubertus,WI,ACTIVE
RICHLANDMS.GOV,City,Non-Federal Agency,Richland,MS,ACTIVE
RICHLANDS-VA.GOV,City,Non-Federal Agency,Richlands,VA,ACTIVE
RICHLANDSNC.GOV,City,Non-Federal Agency,Richlands,NC,ACTIVE
RICHMOND-VA.GOV,City,Non-Federal Agency,Richmond,VA,ACTIVE
RICHMONDHILL-GA.GOV,City,Non-Federal Agency,Richmond Hill ,GA,ACTIVE
RICHMONDINDIANA.GOV,City,Non-Federal Agency,Richmond,IN,ACTIVE
RICHMONDTX.GOV,City,Non-Federal Agency,RICHMOND,TX,ACTIVE
RICHMONDVA.GOV,City,Non-Federal Agency,Richmond,VA,ACTIVE
RICHMONDVT.GOV,City,Non-Federal Agency,Richmond,VT,ACTIVE
RICHWOODTX.GOV,City,Non-Federal Agency,Richwood,TX,ACTIVE
RICHWOODWV.GOV,City,Non-Federal Agency,Richwood,WV,ACTIVE
RIDGECREST-CA.GOV,City,Non-Federal Agency,Ridgecrest,CA,ACTIVE
RIDGEFIELDNJ.GOV,City,Non-Federal Agency,Ridgefield,NJ,ACTIVE
RIDGELANDSC.GOV,City,Non-Federal Agency,Ridgeland,SC,ACTIVE
RIORANCHONM.GOV,City,Non-Federal Agency,Rio Rancho,NM,ACTIVE
RITZVILLE-WA.GOV,City,Non-Federal Agency,Ritzville,WA,ACTIVE
RIVERDALEGA.GOV,City,Non-Federal Agency,Riverdale,GA,ACTIVE
RIVERDALENJ.GOV,City,Non-Federal Agency,Riverdale,NJ,ACTIVE
RIVERDALEPARKMD.GOV,City,Non-Federal Agency,Riverdale,MD,ACTIVE
RIVERSIDECA.GOV,City,Non-Federal Agency,Riverside,CA,ACTIVE
RIVERTONWY.GOV,City,Non-Federal Agency,Riverton,WY,ACTIVE
ROAMINGSHORESOH.GOV,City,Non-Federal Agency,Roaming Shores,OH,ACTIVE
ROANOKEVA.GOV,City,Non-Federal Agency,Roanoke,VA,ACTIVE
ROBINSONPA.GOV,City,Non-Federal Agency,McDonald,PA,ACTIVE
ROCHELLEPARKNJ.GOV,City,Non-Federal Agency,Rochelle Park,NJ,ACTIVE
ROCHESTERMN.GOV,City,Non-Federal Agency,Rochester,MN,ACTIVE
ROCKFORD-IL.GOV,City,Non-Federal Agency,Rockford,IL,ACTIVE
ROCKFORDIL.GOV,City,Non-Federal Agency,Rockford,IL,ACTIVE
ROCKHALLMD.GOV,City,Non-Federal Agency,Rock Hall,MD,ACTIVE
ROCKLAND-MA.GOV,City,Non-Federal Agency,Rockland,MA,ACTIVE
ROCKLANDMAINE.GOV,City,Non-Federal Agency,Rockland,ME,ACTIVE
ROCKMART-GA.GOV,City,Non-Federal Agency,Rockmart,GA,ACTIVE
ROCKPORTMA.GOV,City,Non-Federal Agency,Rockport,MA,ACTIVE
ROCKPORTMAINE.GOV,City,Non-Federal Agency,Rockport,ME,ACTIVE
ROCKVILLE-IN.GOV,City,Non-Federal Agency,Rockville,IN,ACTIVE
ROCKVILLEMD.GOV,City,Non-Federal Agency,Rockville,MD,ACTIVE
ROCKWELLNC.GOV,City,Non-Federal Agency,Rockwell,NC,ACTIVE
ROCKYHILL-NJ.GOV,City,Non-Federal Agency,Rocky Hill,NJ,ACTIVE
ROCKYHILLCT.GOV,City,Non-Federal Agency,Rocky Hill,CT,ACTIVE
ROCKYMOUNTNC.GOV,City,Non-Federal Agency,Rocky Mount,NC,ACTIVE
ROGERSAR.GOV,City,Non-Federal Agency,Rogers,AR,ACTIVE
ROGERSMN.GOV,City,Non-Federal Agency,Rogers,MN,ACTIVE
ROLESVILLENC.GOV,City,Non-Federal Agency,Rolesville,NC,ACTIVE
ROLLINGHILLSESTATES-CA.GOV,City,Non-Federal Agency,Rolling Hills Estates,CA,ACTIVE
ROLLINGHILLSESTATESCA.GOV,City,Non-Federal Agency,Rolling Hills Estates,CA,ACTIVE
ROME-NY.GOV,City,Non-Federal Agency,Rome,NY,ACTIVE
ROMI.GOV,City,Non-Federal Agency,Royal Oak,MI,ACTIVE
ROMULUS-MI.GOV,City,Non-Federal Agency,Romulus,MI,ACTIVE
ROSENBERGTX.GOV,City,Non-Federal Agency,Rosenberg,TX,ACTIVE
ROSEVILLE-MI.GOV,City,Non-Federal Agency,Roseville,MI,ACTIVE
ROSLYNNY.GOV,City,Non-Federal Agency,Roslyn,NY,ACTIVE
ROSWELL-NM.GOV,City,Non-Federal Agency,Roswell,NM,ACTIVE
ROUNDROCKTEXAS.GOV,City,Non-Federal Agency,Round Rock,TX,ACTIVE
ROWE-MA.GOV,City,Non-Federal Agency,Rowe,MA,ACTIVE
ROWLETTTX.GOV,City,Non-Federal Agency,Rowlett,TX,ACTIVE
ROXBURY-CT.GOV,City,Non-Federal Agency,Roxbury,CT,ACTIVE
ROYALOAKMI.GOV,City,Non-Federal Agency,Royal Oak,MI,ACTIVE
ROYALSTON-MA.GOV,City,Non-Federal Agency,Royalston,MA,ACTIVE
RPVCA.GOV,City,Non-Federal Agency,Rancho Palos Verdes,CA,ACTIVE
RRNM.GOV,City,Non-Federal Agency,Rio Rancho,NM,ACTIVE
RUIDOSO-NM.GOV,City,Non-Federal Agency,Ruidoso,NM,ACTIVE
RUMSONNJ.GOV,City,Non-Federal Agency,Rumson,NJ,ACTIVE
RUSSELLSPOINT-OH.GOV,City,Non-Federal Agency,Russells Point,OH,ACTIVE
RYENY.GOV,City,Non-Federal Agency,Rye,NY,ACTIVE
SACKETSHARBOR-NY.GOV,City,Non-Federal Agency,Sackets Harbor,NY,ACTIVE
SADDLEBROOKNJ.GOV,City,Non-Federal Agency,Saddlebrook,NJ,ACTIVE
SADDLEROCKNY.GOV,City,Non-Federal Agency,SADDLE ROCK,NY,ACTIVE
SAFFORD-AZ.GOV,City,Non-Federal Agency,Safford,AZ,ACTIVE
SAFFORDAZ.GOV,City,Non-Federal Agency,Safford,AZ,ACTIVE
SAGHARBORNY.GOV,City,Non-Federal Agency,Sag Harbor,NY,ACTIVE
SAHUARITAAZ.GOV,City,Non-Federal Agency,Sahuarita,AZ,ACTIVE
SAINTPETERMN.GOV,City,Non-Federal Agency,Saint Peter,MN,ACTIVE
SALADOTX.GOV,City,Non-Federal Agency,Salado,TX,ACTIVE
SALEMCT.GOV,City,Non-Federal Agency,Salem,CT,ACTIVE
SALEMVA.GOV,City,Non-Federal Agency,Salem,VA,ACTIVE
SALISBURYMA.GOV,City,Non-Federal Agency,Salisbury,MA,ACTIVE
SALISBURYNC.GOV,City,Non-Federal Agency,Salisbury,NC,ACTIVE
SALTLAKECITY-UT.GOV,City,Non-Federal Agency,Salt Lake City,UT,ACTIVE
SAMMAMISHWA.GOV,City,Non-Federal Agency,Sammamish,WA,ACTIVE
SANANTONIO.GOV,City,Non-Federal Agency,San Antonio,TX,ACTIVE
SANDIEGO.GOV,City,Non-Federal Agency,San Diego,CA,ACTIVE
SANDYSPRINGSGA.GOV,City,Non-Federal Agency,Sandy Springs,GA,ACTIVE
SANFORDFL.GOV,City,Non-Federal Agency,Sanford,FL,ACTIVE
SANFRANCISCO-CA.GOV,City,Non-Federal Agency,San Francisco,CA,ACTIVE
SANJOSECA.GOV,City,Non-Federal Agency,San Jose,CA,ACTIVE
SANMARCOSTEXAS.GOV,City,Non-Federal Agency,San Marcos,TX,ACTIVE
SANMARCOSTX.GOV,City,Non-Federal Agency,San Marcos,TX,ACTIVE
SANMARINOCA.GOV,City,Non-Federal Agency,San Marino,CA,ACTIVE
SANNET.GOV,City,Non-Federal Agency,San Diego,CA,ACTIVE
SANPABLOCA.GOV,City,Non-Federal Agency,San Pablo,CA,ACTIVE
SANTAANA-CA.GOV,City,Non-Federal Agency,Santa Ana,CA,ACTIVE
SANTABARBARACA.GOV,City,Non-Federal Agency,Santa Barbara,CA,ACTIVE
SANTACLARACA.GOV,City,Non-Federal Agency,Santa Clara,CA,ACTIVE
SANTACLARITACA.GOV,City,Non-Federal Agency,Santa Clarita,CA,ACTIVE
SANTAFENM.GOV,City,Non-Federal Agency,Santa Fe,NM,ACTIVE
SANTAMONICACA.GOV,City,Non-Federal Agency,Santa Monica,CA,ACTIVE
SARANACLAKENY.GOV,City,Non-Federal Agency,Saranac Lake,NY,ACTIVE
SARDISCITYAL.GOV,City,Non-Federal Agency,SARDIS CITY,AL,ACTIVE
SAUGUS-MA.GOV,City,Non-Federal Agency,Saugus,MA,ACTIVE
SAULTSTEMARIE-MI.GOV,City,Non-Federal Agency,Sault Ste Marie,MI,ACTIVE
